"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Tried an Impossible Burger tonight. Great movies out right now:",FALSE,0,NA,2019-10-10 14:51:09,FALSE,NA,"1182307588521840640",NA,"<a href=""http://www.lorenmorris.com"" rel=""nofollow"">loren_ebooks</a>","loren_ebooks",0,FALSE,FALSE,NA,NA
"The myths used to attack are explained and debunked  Thank you Vox!  💟☮️🐾☮️💟 - The backlash against Impossible and… https://t.co/XdFPgLTXfi",FALSE,0,NA,2019-10-10 14:47:23,TRUE,NA,"1182306638184747009",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ArianeBenefit",0,FALSE,FALSE,NA,NA
"RT @Cheesecake: The new vegan Impossible Burger, making carnivores question their preferences since 2019. https://t.co/vTliBCEdAo",FALSE,0,NA,2019-10-10 14:46:43,FALSE,NA,"1182306471125499906",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anotherdlee",52,TRUE,FALSE,NA,NA
"RT @ImpossibleFoods: “It's pretty much the perfect substitute for ground beef in any recipe, and it's what I'll be using instead of ground…",FALSE,0,NA,2019-10-10 14:46:36,FALSE,NA,"1182306440318337024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anotherdlee",9,TRUE,FALSE,NA,NA
"Thanks for this! 

Love the impossible burger, get stomach upset from beyond meat product. Good list have! https://t.co/CT8I6LkN57",FALSE,0,NA,2019-10-10 14:45:28,FALSE,NA,"1182306156233936897",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AnneRob79697316",0,FALSE,FALSE,NA,NA
"Well written article by Kelsey Piper for Vox. ""There's a lot wrong with our food system and there's nothing wrong w… https://t.co/dkpIsiUvr0",FALSE,0,NA,2019-10-10 14:44:13,TRUE,NA,"1182305841980088321",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","JoyScrogum",0,FALSE,FALSE,NA,NA
"Finally got around to watching NHK Worlds Direct Talk interview with Patrick Brown, CEO of Impossible Foods.

Now I… https://t.co/FjMqhmk8Ww",FALSE,0,NA,2019-10-10 14:40:48,TRUE,NA,"1182304983775170560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ohmbow",0,FALSE,FALSE,NA,NA
"What The Burger King Impossible Whopper Vegan Burger Really Tastes Like! || MUKBANG? https://t.co/bjClHKIOUh",FALSE,0,NA,2019-10-10 14:40:26,FALSE,NA,"1182304887847227393",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RichieHustles",0,FALSE,FALSE,NA,NA
"I read an op-ed in the Sun Times where an angry old guy railed against Impossible Burgers with his logic being, bas… https://t.co/LMfQgS2aay",FALSE,12,NA,2019-10-10 14:37:47,TRUE,NA,"1182304223352033280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SeanOfKelley",0,FALSE,FALSE,NA,NA
"Meatless meat is becoming mainstream — and it’s sparking a backlash: https://t.co/LeZDUP2aaO via @voxdotcom",FALSE,0,NA,2019-10-10 14:33:11,FALSE,NA,"1182303064583225345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HarvestMarketDE",0,FALSE,FALSE,NA,NA
"RT @vegan_vexation: I finally did it and FUCK

impossible burger 2.0 NAILS IT https://t.co/aeJoAd998k",FALSE,0,NA,2019-10-10 14:31:58,FALSE,NA,"1182302757711220737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bIueberryswamp",638,TRUE,FALSE,NA,NA
"RT @dewybrat: you’re not fighting demons bro burger king was just out of impossible whoppers",FALSE,0,NA,2019-10-10 14:24:55,FALSE,NA,"1182300982836772867",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FreelanceFckboi",2,TRUE,FALSE,NA,NA
"@EmilyContois Impossible Foods has made similar claims: ""The impacts of an Impossible Burger are vastly lower: 87%… https://t.co/JtuBxDdiBp",FALSE,1,"GarrettBroad",2019-10-10 14:23:25,TRUE,"1182300485598007299","1182300609174802432","105047912","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GarrettBroad",0,FALSE,FALSE,NA,NA
"@magmadman I generally believe in the Impossible Burger approach i.e. don't blame people for not making the right b… https://t.co/gnRlDfqLGa",FALSE,0,"magmadman",2019-10-10 14:22:26,TRUE,"1182286228009312256","1182300358996983809","1163690958996660226","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eadwird",0,FALSE,FALSE,NA,NA
"RT @SheriBerkery: Ever tried the #ImpossibleWhopper? @CarlyQRomalino takes a behind-the-scenes look at the #SouthJersey food lab that creat…",FALSE,0,NA,2019-10-10 14:16:25,FALSE,NA,"1182298845591605248",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cpsj",1,TRUE,FALSE,NA,NA
"Ever tried the #ImpossibleWhopper? @CarlyQRomalino takes a behind-the-scenes look at the #SouthJersey food lab that… https://t.co/vLcV0laejQ",FALSE,0,NA,2019-10-10 14:16:13,TRUE,NA,"1182298795385802769",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SheriBerkery",1,FALSE,FALSE,NA,NA
"Meatless meat is becoming mainstream — and it’s sparking a backlash https://t.co/b1mQ85UjXN i hate it when ppl say… https://t.co/iP1jLyEVjd",FALSE,0,NA,2019-10-10 14:13:55,TRUE,NA,"1182298217293209600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SirRobertFord",0,FALSE,FALSE,NA,NA
"@Sedano have you had the Impossible Burger? Impossible &gt;&gt;&gt; Beyond",FALSE,0,"Sedano",2019-10-10 14:04:34,FALSE,NA,"1182295865194500096","18377827","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamseanspencer",0,FALSE,FALSE,NA,NA
"Bro I’m just trying to get a kick ass veggie burger! I’m tired of the impossible whopper, burgerfi is always a good… https://t.co/w0QHFaTad2",FALSE,1,NA,2019-10-10 14:04:13,TRUE,NA,"1182295774769684485",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loserpeony",0,FALSE,FALSE,NA,NA
"The Impossible Burger and Beyond Meat aren't healthier. Fast food's meatless marvels are just P.R. https://t.co/uM7WpPAGvH",FALSE,1,NA,2019-10-10 14:02:45,FALSE,NA,"1182295405641555968",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","timelam",0,FALSE,FALSE,NA,NA
"RT @GMOFreeUSA: GMO Free USA has received reports of people experiencing adverse health reactions and has launched a public health survey t…",FALSE,0,NA,2019-10-10 14:02:01,FALSE,NA,"1182295223335960587",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RegidSteel42816",4,TRUE,FALSE,NA,NA
"@KateHydeNY I am never trying the Impossible Burger...",FALSE,0,"KateHydeNY",2019-10-10 13:56:07,FALSE,"1182285924891332609","1182293736140808192","1413611892","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabes84",0,FALSE,FALSE,NA,NA
"anyway im thinking about getting the impossible burger for dinner again",FALSE,0,"samiisquared",2019-10-10 13:54:08,FALSE,"1182293026531622912","1182293237412831237","1026847587062755328","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","samiisquared",0,FALSE,FALSE,NA,NA
"RT @LA_CHEFs: @BarryBrownstein fake burgers like those by Impossible Burgers are horrific for the environment. They're truly ecocide burger…",FALSE,0,NA,2019-10-10 13:51:34,FALSE,NA,"1182292591515242496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","auchendennan",1,TRUE,FALSE,NA,NA
"@doruk_keles @kingsrush So what part is a lie, since you're reading and not believing the info coming from the fron… https://t.co/ExHiGQTB42",FALSE,0,"doruk_keles",2019-10-10 13:49:37,TRUE,"1182289606592610306","1182292102413213698","3835653981","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JMiguel_daniels",0,FALSE,FALSE,NA,NA
"@BrownJem if you like the taste of a burger Impossible Burgers taste pretty good, esp if prepared at a restaurant.… https://t.co/feeuDRUj4v",FALSE,0,"BrownJem",2019-10-10 13:44:47,TRUE,"1172976087716044800","1182290885737926657","66858367","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Skeptibearical1",0,FALSE,FALSE,NA,NA
"RT @GMOFreeUSA: GMO Free USA has received reports of people experiencing adverse health reactions and has launched a public health survey t…",FALSE,0,NA,2019-10-10 13:44:40,FALSE,NA,"1182290854842552320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ErinAnna6",4,TRUE,FALSE,NA,NA
"@GHGGuru The drive-thru menu at my local Burger Kings advertise the option to “make it impossible” next to the doub… https://t.co/7ikJ1P61tp",FALSE,2,"GHGGuru",2019-10-10 13:37:39,TRUE,"1182158733385723904","1182289088579284993","95715569","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rolyatinator",0,FALSE,FALSE,NA,NA
"Something to chew on. @PhilKadner has a beef with the Impossible Burger https://t.co/QORtq8EsuV",FALSE,1,NA,2019-10-10 13:37:12,FALSE,NA,"1182288977971286016",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","bruminski",0,FALSE,FALSE,NA,NA
"I’m downtown mpls wearing a @lizzo shirt (OG), @FirstAvenue hat, bag, scarf. Stay tuned...I’m in this for candyland… https://t.co/7Yw41kGve0",FALSE,4,NA,2019-10-10 13:33:08,TRUE,NA,"1182287953701281794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","612MarBrooke",0,FALSE,FALSE,NA,NA
"RT @crazyfckinvegan: Y’all Carnists can stop telling Vegans that the Beyond &amp; Impossible burgers aren’t healthy! Guess what Einstein we bee…",FALSE,0,NA,2019-10-10 13:31:24,FALSE,NA,"1182287515551711232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jenna_mcclure",5,TRUE,FALSE,NA,NA
"If you ate the Impossible Burger and had an adverse health reaction, take the health survey here: https://t.co/wdx3KB0cqU",FALSE,1,"GMOFreeUSA",2019-10-10 13:26:36,FALSE,"1182286306715586561","1182286308594651136","636629677","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GMOFreeUSA",2,FALSE,FALSE,NA,NA
"GMO Free USA has received reports of people experiencing adverse health reactions and has launched a public health… https://t.co/pfwKSvdbTj",FALSE,4,NA,2019-10-10 13:26:35,TRUE,NA,"1182286306715586561",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GMOFreeUSA",4,FALSE,FALSE,NA,NA
"RT @Jetjaguar67: Finally tried an impossible whopper! It taste just like any other BK burger ...like sh!t",FALSE,0,NA,2019-10-10 13:21:10,FALSE,NA,"1182284942757306368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RemedyG",2,TRUE,FALSE,NA,NA
"RT @Jetjaguar67: Finally tried an impossible whopper! It taste just like any other BK burger ...like sh!t",FALSE,0,NA,2019-10-10 13:20:07,FALSE,NA,"1182284678709030914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RockmanHalo",2,TRUE,FALSE,NA,NA
"Finally tried an impossible whopper! It taste just like any other BK burger ...like sh!t",FALSE,16,NA,2019-10-10 13:15:50,FALSE,NA,"1182283600785547264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jetjaguar67",2,FALSE,FALSE,NA,NA
"What is something you have always wanted to try but have been too scared to ... ?¿ — The impossible burger from Bur… https://t.co/l1nakwVH41",FALSE,0,NA,2019-10-10 13:13:36,TRUE,NA,"1182283037280788480",NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>","OriginalKev340",0,FALSE,FALSE,NA,NA
"me: maybe i like being physically and psychologically dominated by women because i view myself as a stand-in for th… https://t.co/ur5X7uEKjK",FALSE,0,NA,2019-10-10 12:53:38,TRUE,NA,"1182278010688421888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SadSlutThoughts",0,FALSE,FALSE,NA,NA
"Burger King's ""Impossible Whopper""- Saving Animals One Bite At A Time https://t.co/967d2cR8N9 via @YouTube… https://t.co/YUnNbiIX0x",FALSE,0,NA,2019-10-10 12:45:32,TRUE,NA,"1182275972395126784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cindyfoxfitness",0,FALSE,FALSE,NA,NA
"@confusedophan and to be honest, with a lot of fast food restaurants introducing an “impossible burger”/ plant base… https://t.co/aqQElhsozL",FALSE,0,"CameraKidSam",2019-10-10 12:41:41,TRUE,"1182274607501512706","1182275004865662976","2842719770","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CameraKidSam",0,FALSE,FALSE,NA,NA
"RT @GHGGuru: The backlash against Impossible and Beyond Meat burgers going mainstream |  Vox https://t.co/tl0OdhL0J6",FALSE,0,NA,2019-10-10 12:37:44,FALSE,NA,"1182274010861621248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_FarmingAmerica",14,TRUE,FALSE,NA,NA
"Interesting read with a good perspective about understanding how processed is not synonymous with unhealthy. — The… https://t.co/DjbVi1vNFl",FALSE,0,NA,2019-10-10 12:28:33,TRUE,NA,"1182271699774922754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsAVegWorld",0,FALSE,FALSE,NA,NA
"Plant-based 'meat' is conquering fast food. Here's where you can get meat substitutes like the Beyond Burger and th… https://t.co/B0i0pz5NUW",FALSE,0,NA,2019-10-10 12:27:05,TRUE,NA,"1182271331326398464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","indyjk41",0,FALSE,FALSE,NA,NA
"@RAeSTimR Kinda hard to miss actually.  I was having an Impossible Burger (absolutely fantastic by the way) and it… https://t.co/qubaeTuawZ",FALSE,0,"RAeSTimR",2019-10-10 12:27:01,TRUE,"1182263413646544899","1182271312909230087","166683513","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarrellAviation",0,FALSE,FALSE,NA,NA
"All I’m sayin is the impossible burger.... is fucking delicious",FALSE,1,NA,2019-10-10 12:21:48,FALSE,NA,"1182270000494780416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brennahabel",0,FALSE,FALSE,NA,NA
"@Casnerfarms Let’s have impossible burger 🤣🤣",FALSE,1,"Casnerfarms",2019-10-10 12:21:16,FALSE,"1178475485249953792","1182269865505284097","384976572","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Henry68157",0,FALSE,FALSE,NA,NA
"RT @fleroy1974: ""[classifying food based on its degree of processing] makes no sense from a nutritional perspective” - Yes it does.

""Yogur…",FALSE,0,NA,2019-10-10 12:20:01,FALSE,NA,"1182269551238623234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hairyhillfarmer",29,TRUE,FALSE,NA,NA
"@GoresEatsFilm Beyond burger is good too, doesn't taste as close to beef because it doesn't have soy heme in it. Th… https://t.co/ZPl1CieAcn",FALSE,0,"GoresEatsFilm",2019-10-10 12:18:41,TRUE,"1182172828226863104","1182269218508685315","251924961","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josh_panos",0,FALSE,FALSE,NA,NA
"@CALobsterLady I'm vegetarian, I don't try to make them taste the same because it's different! But I've been eating… https://t.co/ZKgWPLgXyw",FALSE,0,"CALobsterLady",2019-10-10 12:02:48,TRUE,"1181726106455404544","1182265221278076930","995454821678252032","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ArienWidrick",0,FALSE,FALSE,NA,NA
"RT @fleroy1974: ""[classifying food based on its degree of processing] makes no sense from a nutritional perspective” - Yes it does.

""Yogur…",FALSE,0,NA,2019-10-10 12:01:37,FALSE,NA,"1182264922320916480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TomGillEnviro",29,TRUE,FALSE,NA,NA
"@cfarivar Just wait until they hear about the Impossible Burger.",FALSE,0,"cfarivar",2019-10-10 12:01:28,FALSE,"1182264717890527232","1182264883351556097","709313","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","erickolb",0,FALSE,FALSE,NA,NA
"The Impossible veggie burger is really good! https://t.co/KY2vPM0q2F",FALSE,0,NA,2019-10-10 11:59:15,FALSE,NA,"1182264324817113089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gspowers",0,FALSE,FALSE,NA,NA
"RT @Like_the_stone_: The Burger King impossible burger taste like a beef burger bc it’s cooked on the same grill as the beef burger...",FALSE,0,NA,2019-10-10 11:57:01,FALSE,NA,"1182263763900289024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cal_1500",1,TRUE,FALSE,NA,NA
"RT @fleroy1974: ""[classifying food based on its degree of processing] makes no sense from a nutritional perspective” - Yes it does.

""Yogur…",FALSE,0,NA,2019-10-10 11:56:34,FALSE,NA,"1182263653074120706",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CLOliver101",29,TRUE,FALSE,NA,NA
"The Impossible Burger chili recipe that vegans won't kill for: Grist https://t.co/jl7Xg4clHp",FALSE,0,NA,2019-10-10 11:52:02,FALSE,NA,"1182262512307195904",NA,"<a href=""https://search.ecointernet.org/"" rel=""nofollow"">EcoInternet3</a>","EcoInternetDrGB",0,FALSE,FALSE,NA,NA
"The Burger King impossible burger taste like a beef burger bc it’s cooked on the same grill as the beef burger...",FALSE,2,NA,2019-10-10 11:49:44,FALSE,NA,"1182261931870162946",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Like_the_stone_",1,FALSE,FALSE,NA,NA
"I'll keep eating &amp; enjoying ""fake"" meat Beyond burgers. Meatless meat is becoming mainstream — and it’s sparking a… https://t.co/e6DoNIPWON",FALSE,1,NA,2019-10-10 11:49:22,TRUE,NA,"1182261841109671941",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jandev",0,FALSE,FALSE,NA,NA
"What’s Different About the Impossible Burger? https://t.co/QC5mPUjSrU",FALSE,1,NA,2019-10-10 11:35:12,FALSE,NA,"1182258275871547398",NA,"<a href=""https://crowdfireapp.com"" rel=""nofollow"">Crowdfire App</a>","mason849",0,FALSE,FALSE,NA,NA
"@theblub “Fight loneliness”? We don’t the physiologic mechanism of the salubrious effect of human interaction. Will… https://t.co/2BUvyqN2ot",FALSE,0,"theblub",2019-10-10 11:34:37,TRUE,"1181443505585053696","1182258128877953024","40082913","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BillKos",0,FALSE,FALSE,NA,NA
